Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Genres,Demographic
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Action,
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Drama,
Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,483,3556,8.08,16617,32581,53,Movie,1,Finished Airing,,1993,Sci-Fi,
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,,2005,Action,Shounen
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,,2005,Comedy,Shounen
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,484,2724,8.08,28943,53995,67,Special,1,Finished Airing,,2005,Sci-Fi,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,Comedy,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,Drama,Shounen
Hikaru no Go,485,1523,8.08,60877,131671,2313,TV,75,Finished Airing,Fall,2001,Supernatural,Shounen
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,486,1559,8.08,55784,127701,810,TV,10,Finished Airing,Spring,2022,,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,Mystery,
Hyouka,487,88,8.08,602986,1289861,25963,TV,22,Finished Airing,Spring,2012,Slice of Life,
Kidou Senshi Gundam 00 Second Season,488,1421,8.08,90653,144883,1351,TV,25,Finished Airing,Fall,2008,Action,
Kidou Senshi Gundam 00 Second Season,488,1421,8.08,90653,144883,1351,TV,25,Finished Airing,Fall,2008,Drama,
Kidou Senshi Gundam 00 Second Season,488,1421,8.08,90653,144883,1351,TV,25,Finished Airing,Fall,2008,Sci-Fi,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Drama,
Angel Beats!,489,28,8.07,1230432,1982288,47254,TV,13,Finished Airing,Spring,2010,Supernatural,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Action,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Mystery,
Darker than Black: Kuro no Keiyakusha,490,158,8.07,422939,902318,16276,TV,25,Finished Airing,Spring,2007,Sci-Fi,
Detective Conan Movie 08: Magician of the Silver Sky,491,2735,8.07,31395,53416,36,Movie,1,Finished Airing,,2004,Adventure,Shounen
Detective Conan Movie 08: Magician of the Silver Sky,491,2735,8.07,31395,53416,36,Movie,1,Finished Airing,,2004,Comedy,Shounen
Detective Conan Movie 08: Magician of the Silver Sky,491,2735,8.07,31395,53416,36,Movie,1,Finished Airing,,2004,Mystery,Shounen
Detective Conan Movie 18: The Sniper from Another Dimension,492,3194,8.07,22881,40333,39,Movie,1,Finished Airing,,2014,Action,Shounen
Detective Conan Movie 18: The Sniper from Another Dimension,492,3194,8.07,22881,40333,39,Movie,1,Finished Airing,,2014,Mystery,Shounen
Gintama: Dai Hanseikai,493,3383,8.07,15436,36281,50,Special,1,Finished Airing,,2010,Action,Shounen
Gintama: Dai Hanseikai,493,3383,8.07,15436,36281,50,Special,1,Finished Airing,,2010,Comedy,Shounen
Karakai Jouzu no Takagi-san 2,494,700,8.07,167086,307823,2283,TV,12,Finished Airing,Summer,2019,,Shounen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Action,Seinen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Mystery,Seinen
Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,495,3252,8.07,15373,39008,56,Special,1,Finished Airing,,2005,Sci-Fi,Seinen
Kuroko no Basket,496,110,8.07,668363,1131657,20501,TV,25,Finished Airing,Spring,2012,,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Action,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Comedy,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Mystery,Shounen
Kuroshitsuji: Book of Circus,497,536,8.07,201821,380773,3463,TV,10,Finished Airing,Summer,2014,Supernatural,Shounen
Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,,2015,Action,Shounen
Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,,2015,Comedy,Shounen
Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,,2015,Mystery,Shounen
Kuroshitsuji: Book of Murder,498,929,8.07,114842,231995,1089,OVA,2,Finished Airing,,2015,Supernatural,Shounen
Mairimashita! Iruma-kun 2nd Season,499,789,8.07,132290,276308,2261,TV,21,Finished Airing,Spring,2021,Comedy,Shounen
Mairimashita! Iruma-kun 2nd Season,499,789,8.07,132290,276308,2261,TV,21,Finished Airing,Spring,2021,Fantasy,Shounen
Mairimashita! Iruma-kun 2nd Season,501,788,8.07,132346,276396,2261,TV,21,Finished Airing,Spring,2021,Comedy,Shounen
Mairimashita! Iruma-kun 2nd Season,501,788,8.07,132346,276396,2261,TV,21,Finished Airing,Spring,2021,Fantasy,Shounen
Tsuki ga Kirei,502,388,8.07,238298,508130,7603,TV,12,Finished Airing,Spring,2017,,
World Trigger 2nd Season,503,1499,8.07,49653,134751,751,TV,12,Finished Airing,Winter,2021,Action,Shounen
World Trigger 2nd Season,503,1499,8.07,49653,134751,751,TV,12,Finished Airing,Winter,2021,Sci-Fi,Shounen
World Trigger 2nd Season,503,1499,8.07,49653,134751,751,TV,12,Finished Airing,Winter,2021,Supernatural,Shounen
Yowamushi Pedal: Grande Road,504,1511,8.07,75217,132961,495,TV,24,Finished Airing,Fall,2014,,Shounen
Yuusha-Ou GaoGaiGar Final,505,6042,8.07,3990,9522,169,OVA,8,Finished Airing,,2000,Adventure,
Yuusha-Ou GaoGaiGar Final,505,6042,8.07,3990,9522,169,OVA,8,Finished Airing,,2000,Drama,
Yuusha-Ou GaoGaiGar Final,505,6042,8.07,3990,9522,169,OVA,8,Finished Airing,,2000,Sci-Fi,
City Hunter 2,506,4064,8.06,10407,24950,153,TV,63,Finished Airing,Spring,1988,Action,Shounen
City Hunter 2,506,4064,8.06,10407,24950,153,TV,63,Finished Airing,Spring,1988,Comedy,Shounen
City Hunter 2,506,4064,8.06,10407,24950,153,TV,63,Finished Airing,Spring,1988,Mystery,Shounen
Dorohedoro,507,402,8.06,248110,489742,7746,TV,12,Finished Airing,Winter,2020,Action,Seinen
Dorohedoro,507,402,8.06,248110,489742,7746,TV,12,Finished Airing,Winter,2020,Comedy,Seinen
Dorohedoro,507,402,8.06,248110,489742,7746,TV,12,Finished Airing,Winter,2020,Fantasy,Seinen
Dorohedoro,507,402,8.06,248110,489742,7746,TV,12,Finished Airing,Winter,2020,Horror,Seinen
Durarara!!x2 Ketsu,508,578,8.06,178602,362184,1062,TV,12,Finished Airing,Winter,2016,Action,
Durarara!!x2 Ketsu,508,578,8.06,178602,362184,1062,TV,12,Finished Airing,Winter,2016,Mystery,
Durarara!!x2 Ketsu,508,578,8.06,178602,362184,1062,TV,12,Finished Airing,Winter,2016,Supernatural,
Girls & Panzer: Saishuushou Part 2,509,3607,8.06,14672,31662,86,Movie,1,Finished Airing,,2019,,
Gosick,510,381,8.06,220727,517605,8004,TV,24,Finished Airing,Winter,2011,Drama,
Gosick,510,381,8.06,220727,517605,8004,TV,24,Finished Airing,Winter,2011,Mystery,
Gosick,510,381,8.06,220727,517605,8004,TV,24,Finished Airing,Winter,2011,Romance,
Hidamari Sketch: Sae Hiro Sotsugyou-hen,511,5302,8.06,5795,13147,26,OVA,2,Finished Airing,,2013,Comedy,
Hidamari Sketch: Sae Hiro Sotsugyou-hen,511,5302,8.06,5795,13147,26,OVA,2,Finished Airing,,2013,Slice of Life,
Kodomo no Omocha (TV),512,2498,8.06,25839,63343,1271,TV,102,Finished Airing,Spring,1996,Comedy,Shoujo
Kodomo no Omocha (TV),512,2498,8.06,25839,63343,1271,TV,102,Finished Airing,Spring,1996,Drama,Shoujo
Kodomo no Omocha (TV),512,2498,8.06,25839,63343,1271,TV,102,Finished Airing,Spring,1996,Romance,Shoujo
Koukyoushihen Eureka Seven,513,480,8.06,178131,422680,8964,TV,50,Finished Airing,Spring,2005,Adventure,
Koukyoushihen Eureka Seven,513,480,8.06,178131,422680,8964,TV,50,Finished Airing,Spring,2005,Drama,
Koukyoushihen Eureka Seven,513,480,8.06,178131,422680,8964,TV,50,Finished Airing,Spring,2005,Romance,
Koukyoushihen Eureka Seven,513,480,8.06,178131,422680,8964,TV,50,Finished Airing,Spring,2005,Sci-Fi,
Mahoutsukai no Yome,514,182,8.06,351461,844157,10969,TV,24,Finished Airing,Fall,2017,Fantasy,Shounen
Mahoutsukai no Yome,514,182,8.06,351461,844157,10969,TV,24,Finished Airing,Fall,2017,Supernatural,Shounen
Omoide no Marnie,515,798,8.06,149341,273379,2426,Movie,1,Finished Airing,,2014,Drama,
Omoide no Marnie,515,798,8.06,149341,273379,2426,Movie,1,Finished Airing,,2014,Mystery,
Quanzhi Gaoshou: Dianfeng Rongyao,516,2960,8.06,21331,46124,125,Movie,1,Finished Airing,,2019,,
Shijou Saikyou no Deshi Kenichi,517,747,8.06,151861,289264,3434,TV,50,Finished Airing,Fall,2006,Action,Shounen
Shijou Saikyou no Deshi Kenichi,517,747,8.06,151861,289264,3434,TV,50,Finished Airing,Fall,2006,Comedy,Shounen
Kyou kara Ore wa!!,518,3614,8.05,10156,31533,388,OVA,10,Finished Airing,,1993,,Shounen
xxxHOLiC Shunmuki,519,2406,8.05,32778,67565,100,OVA,2,Finished Airing,,2009,Comedy,Seinen
xxxHOLiC Shunmuki,519,2406,8.05,32778,67565,100,OVA,2,Finished Airing,,2009,Drama,Seinen
xxxHOLiC Shunmuki,519,2406,8.05,32778,67565,100,OVA,2,Finished Airing,,2009,Mystery,Seinen
xxxHOLiC Shunmuki,519,2406,8.05,32778,67565,100,OVA,2,Finished Airing,,2009,Supernatural,Seinen
Boku no Hero Academia 3rd Season,520,26,8.05,1343638,2036847,12763,TV,25,Finished Airing,Spring,2018,,Shounen
Dennou Coil,521,1443,8.05,42110,141156,1605,TV,26,Finished Airing,Spring,2007,Adventure,
Dennou Coil,521,1443,8.05,42110,141156,1605,TV,26,Finished Airing,Spring,2007,Award Winning,
Dennou Coil,521,1443,8.05,42110,141156,1605,TV,26,Finished Airing,Spring,2007,Drama,
Dennou Coil,521,1443,8.05,42110,141156,1605,TV,26,Finished Airing,Spring,2007,Mystery,
Dennou Coil,521,1443,8.05,42110,141156,1605,TV,26,Finished Airing,Spring,2007,Sci-Fi,
Fate/stay night: Unlimited Blade Works Prologue,522,705,8.05,189263,304165,435,Special,1,Finished Airing,,2014,Action,
Fate/stay night: Unlimited Blade Works Prologue,522,705,8.05,189263,304165,435,Special,1,Finished Airing,,2014,Fantasy,
Fate/stay night: Unlimited Blade Works Prologue,522,705,8.05,189263,304165,435,Special,1,Finished Airing,,2014,Supernatural,
Ginga Eiyuu Densetsu Gaiden (1999),523,4571,8.05,7075,19141,25,OVA,28,Finished Airing,,1999,Action,
Ginga Eiyuu Densetsu Gaiden (1999),523,4571,8.05,7075,19141,25,OVA,28,Finished Airing,,1999,Drama,
Ginga Eiyuu Densetsu Gaiden (1999),523,4571,8.05,7075,19141,25,OVA,28,Finished Airing,,1999,Sci-Fi,
Glass no Kamen (2005),524,3319,8.05,11971,37453,496,TV,51,Finished Airing,Spring,2005,,Shoujo
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Action,
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Drama,
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Sci-Fi,
BanG Dream! Movie: Episode of Roselia - II: Song I Am.,526,6790,8.04,2583,7098,59,Movie,1,Finished Airing,,2021,,
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,Adventure,Shounen
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,Comedy,Shounen
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,Mystery,Shounen
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Action,
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Comedy,
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Ecchi,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Avant Garde,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Award Winning,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Fantasy,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Horror,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Mystery,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Sci-Fi,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Suspense,
Saint Seiya: Meiou Hades Juuni Kyuu-hen,530,2714,8.04,33777,54396,353,OVA,13,Finished Airing,,2002,Adventure,Shounen
Saint Seiya: Meiou Hades Juuni Kyuu-hen,530,2714,8.04,33777,54396,353,OVA,13,Finished Airing,,2002,Sci-Fi,Shounen
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Fantasy,
Lovely★Complex,532,352,8.03,276767,554455,9617,TV,24,Finished Airing,Spring,2007,Comedy,Shoujo
Lovely★Complex,532,352,8.03,276767,554455,9617,TV,24,Finished Airing,Spring,2007,Romance,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Adventure,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Fantasy,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Romance,Shoujo
SK∞,534,393,8.03,252637,503347,12158,TV,12,Finished Airing,Winter,2021,,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Award Winning,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Comedy,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Sci-Fi,
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,Action,Shounen
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,Drama,Shounen
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,Supernatural,Shounen
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Action,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Adventure,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Fantasy,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Romance,Shoujo
BanG Dream! 3rd Season,538,3530,8.03,14652,33014,567,TV,13,Finished Airing,Winter,2020,,
Black Lagoon,539,152,8.03,460705,937574,17185,TV,12,Finished Airing,Spring,2006,,Seinen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,Adventure,Shounen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,Comedy,Shounen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,Mystery,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,Adventure,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,Comedy,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,Mystery,Shounen
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Action,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Avant Garde,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Comedy,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Sci-Fi,
Full Metal Panic? Fumoffu,543,755,8.03,170311,286040,2896,TV,12,Finished Airing,Summer,2003,Action,
Full Metal Panic? Fumoffu,543,755,8.03,170311,286040,2896,TV,12,Finished Airing,Summer,2003,Comedy,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,544,3932,8.03,12492,26604,56,Movie,4,Finished Airing,,2019,Drama,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,544,3932,8.03,12492,26604,56,Movie,4,Finished Airing,,2019,Sci-Fi,
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Adventure,Seinen
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Comedy,Seinen
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Ecchi,Seinen
Haikyuu!! Movie 2: Shousha to Haisha,546,2106,8.03,30883,83758,87,Movie,1,Finished Airing,,2015,,Shounen
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Action,
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Adventure,
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Fantasy,
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,Comedy,Shoujo
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,Fantasy,Shoujo
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,Romance,Shoujo
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,Action,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,Drama,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,Mystery,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,Supernatural,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,Suspense,
Uma Musume: Pretty Derby Season 2,550,3100,8.03,17479,42497,668,TV,13,Finished Airing,Winter,2021,,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,551,938,8.03,136091,230800,428,OVA,1,Finished Airing,,2016,Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,551,938,8.03,136091,230800,428,OVA,1,Finished Airing,,2016,Romance,
Yofukashi no Uta,552,421,8.03,184722,470623,6007,TV,13,Finished Airing,Summer,2022,Romance,Shounen
Yofukashi no Uta,552,421,8.03,184722,470623,6007,TV,13,Finished Airing,Summer,2022,Supernatural,Shounen
Tsumiki no Ie,553,1977,8.02,51910,92764,474,Movie,1,Finished Airing,,2008,Award Winning,
Tsumiki no Ie,553,1977,8.02,51910,92764,474,Movie,1,Finished Airing,,2008,Drama,
Zombieland Saga Revenge,554,1101,8.02,75375,196219,1440,TV,12,Finished Airing,Spring,2021,Comedy,
Zombieland Saga Revenge,554,1101,8.02,75375,196219,1440,TV,12,Finished Airing,Spring,2021,Supernatural,
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,Action,Shounen
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,Adventure,Shounen
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,Fantasy,Shounen
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Action,Kids
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Adventure,Kids
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Fantasy,Kids
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,Action,
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,Fantasy,
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,Supernatural,
Shokugeki no Souma: San no Sara,558,156,8.02,561103,919268,2617,TV,12,Finished Airing,Fall,2017,Gourmet,Shounen
Shokugeki no Souma: San no Sara,558,156,8.02,561103,919268,2617,TV,12,Finished Airing,Fall,2017,Ecchi,Shounen
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Adventure,
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Comedy,
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Fantasy,
Toaru Kagaku no Railgun S,560,560,8.02,195632,370137,3720,TV,24,Finished Airing,Spring,2013,Action,
Toaru Kagaku no Railgun S,560,560,8.02,195632,370137,3720,TV,24,Finished Airing,Spring,2013,Sci-Fi,
Baby Steps 2nd Season,561,2054,8.02,52847,87901,302,TV,25,Finished Airing,Spring,2015,,Shounen
Black Lagoon: Roberta's Blood Trail,562,783,8.02,158259,277569,1210,OVA,5,Finished Airing,,2010,,Seinen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,Action,Shounen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,Adventure,Shounen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,Comedy,Shounen
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Action,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Adventure,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Fantasy,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Supernatural,
Eve no Jikan,565,1206,8.02,76320,177519,1228,ONA,6,Finished Airing,,2008,Sci-Fi,
Eve no Jikan,565,1206,8.02,76320,177519,1228,ONA,6,Finished Airing,,2008,Slice of Life,
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Action,Shounen
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Adventure,Shounen
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Drama,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,Adventure,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,Comedy,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,Mystery,Shounen
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Action,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Award Winning,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Drama,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Sci-Fi,
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,Comedy,Josei
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,Drama,Josei
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,Romance,Josei
Hololive Alternative,570,5961,8.01,5547,9834,66,ONA,2,Finished Airing,,2021,,
Kaichou wa Maid-sama!,571,101,8.01,693554,1182319,22006,TV,26,Finished Airing,Spring,2010,Comedy,Shoujo
Kaichou wa Maid-sama!,571,101,8.01,693554,1182319,22006,TV,26,Finished Airing,Spring,2010,Romance,Shoujo
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Comedy,Shounen
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Romance,Shounen
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Supernatural,Shounen
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,Drama,
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,Mystery,
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,Supernatural,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Adventure,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Drama,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Romance,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Sci-Fi,
