Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Studios,Genres,Demographic
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Sunrise,Action,
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Sunrise,Drama,
Kidou Senshi Gundam: Tekketsu no Orphans,525,967,8.05,113679,223214,2991,TV,25,Finished Airing,Fall,2015,Sunrise,Sci-Fi,
BanG Dream! Movie: Episode of Roselia - II: Song I Am.,526,6790,8.04,2583,7098,59,Movie,1,Finished Airing,,2021,SANZIGEN,,
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,TMS Entertainment,Adventure,Shounen
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,TMS Entertainment,Comedy,Shounen
Detective Conan Movie 10: Requiem of the Detectives,527,2751,8.04,30713,52886,46,Movie,1,Finished Airing,,2006,TMS Entertainment,Mystery,Shounen
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Trigger,Action,
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Trigger,Comedy,
Kill la Kill,528,51,8.04,903916,1631202,36431,TV,24,Finished Airing,Fall,2013,Trigger,Ecchi,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Avant Garde,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Award Winning,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Fantasy,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Horror,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Mystery,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Sci-Fi,
Paprika,529,400,8.04,248364,494868,4177,Movie,1,Finished Airing,,2006,Madhouse,Suspense,
Saint Seiya: Meiou Hades Juuni Kyuu-hen,530,2714,8.04,33777,54396,353,OVA,13,Finished Airing,,2002,Toei Animation,Adventure,Shounen
Saint Seiya: Meiou Hades Juuni Kyuu-hen,530,2714,8.04,33777,54396,353,OVA,13,Finished Airing,,2002,Toei Animation,Sci-Fi,Shounen
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Studio Deen,Adventure,
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Studio Deen,Comedy,
Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,531,618,8.03,208016,342204,706,OVA,1,Finished Airing,,2017,Studio Deen,Fantasy,
Lovely★Complex,532,352,8.03,276767,554455,9617,TV,24,Finished Airing,Spring,2007,Toei Animation,Comedy,Shoujo
Lovely★Complex,532,352,8.03,276767,554455,9617,TV,24,Finished Airing,Spring,2007,Toei Animation,Romance,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Madhouse,Adventure,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Madhouse,Fantasy,Shoujo
Saiunkoku Monogatari 2nd Season,533,3228,8.03,17441,39511,199,TV,39,Finished Airing,Spring,2007,Madhouse,Romance,Shoujo
SK∞,534,393,8.03,252637,503347,12158,TV,12,Finished Airing,Winter,2021,Bones,,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Madhouse,Award Winning,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Madhouse,Comedy,
Summer Wars,535,397,8.03,284456,499402,3810,Movie,1,Finished Airing,,2009,Madhouse,Sci-Fi,
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Action,Shounen
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Drama,Shounen
Tokyo Revengers,536,119,8.03,599105,1105509,24550,TV,24,Finished Airing,Spring,2021,LIDENFILMS,Supernatural,Shounen
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Pierrot,Action,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Pierrot,Adventure,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Pierrot,Fantasy,Shoujo
Akatsuki no Yona,537,199,8.03,390630,798149,15220,TV,24,Finished Airing,Fall,2014,Pierrot,Romance,Shoujo
BanG Dream! 3rd Season,538,3530,8.03,14652,33014,567,TV,13,Finished Airing,Winter,2020,SANZIGEN,,
Black Lagoon,539,152,8.03,460705,937574,17185,TV,12,Finished Airing,Spring,2006,Madhouse,,Seinen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,TMS Entertainment,Adventure,Shounen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,TMS Entertainment,Comedy,Shounen
Detective Conan Movie 03: The Last Wizard of the Century,540,2522,8.03,37867,62305,72,Movie,1,Finished Airing,,1999,TMS Entertainment,Mystery,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,TMS Entertainment,Adventure,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,TMS Entertainment,Comedy,Shounen
Detective Conan Movie 04: Captured in Her Eyes,541,2607,8.03,35322,58784,95,Movie,1,Finished Airing,,2000,TMS Entertainment,Mystery,Shounen
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Gainax,Action,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Gainax,Avant Garde,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Gainax,Comedy,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Gainax,Sci-Fi,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Production I.G,Action,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Production I.G,Avant Garde,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Production I.G,Comedy,
FLCL,542,218,8.03,411117,771653,28336,OVA,6,Finished Airing,,2000,Production I.G,Sci-Fi,
Full Metal Panic? Fumoffu,543,755,8.03,170311,286040,2896,TV,12,Finished Airing,Summer,2003,Kyoto Animation,Action,
Full Metal Panic? Fumoffu,543,755,8.03,170311,286040,2896,TV,12,Finished Airing,Summer,2003,Kyoto Animation,Comedy,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,544,3932,8.03,12492,26604,56,Movie,4,Finished Airing,,2019,Production I.G,Drama,
Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,544,3932,8.03,12492,26604,56,Movie,4,Finished Airing,,2019,Production I.G,Sci-Fi,
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Others,Adventure,Seinen
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Others,Comedy,Seinen
Golden Boy,545,581,8.03,196338,360948,5341,OVA,6,Finished Airing,,1995,Others,Ecchi,Seinen
Haikyuu!! Movie 2: Shousha to Haisha,546,2106,8.03,30883,83758,87,Movie,1,Finished Airing,,2015,Production I.G,,Shounen
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Pierrot,Action,
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Pierrot,Adventure,
Juuni Kokuki,547,1453,8.03,43420,140336,2370,TV,45,Finished Airing,Spring,2002,Pierrot,Fantasy,
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,TMS Entertainment,Comedy,Shoujo
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,TMS Entertainment,Fantasy,Shoujo
Kamisama Hajimemashita OVA,548,1619,8.03,63371,121912,404,OVA,2,Finished Airing,,2013,TMS Entertainment,Romance,Shoujo
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,ufotable,Action,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,ufotable,Drama,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,ufotable,Mystery,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,ufotable,Supernatural,
Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,549,993,8.03,133235,218516,655,Movie,1,Finished Airing,,2008,ufotable,Suspense,
Uma Musume: Pretty Derby Season 2,550,3100,8.03,17479,42497,668,TV,13,Finished Airing,Winter,2021,Others,,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,551,938,8.03,136091,230800,428,OVA,1,Finished Airing,,2016,feel.,Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,551,938,8.03,136091,230800,428,OVA,1,Finished Airing,,2016,feel.,Romance,
Yofukashi no Uta,552,421,8.03,184722,470623,6007,TV,13,Finished Airing,Summer,2022,LIDENFILMS,Romance,Shounen
Yofukashi no Uta,552,421,8.03,184722,470623,6007,TV,13,Finished Airing,Summer,2022,LIDENFILMS,Supernatural,Shounen
Tsumiki no Ie,553,1977,8.02,51910,92764,474,Movie,1,Finished Airing,,2008,Others,Award Winning,
Tsumiki no Ie,553,1977,8.02,51910,92764,474,Movie,1,Finished Airing,,2008,Others,Drama,
Zombieland Saga Revenge,554,1101,8.02,75375,196219,1440,TV,12,Finished Airing,Spring,2021,MAPPA,Comedy,
Zombieland Saga Revenge,554,1101,8.02,75375,196219,1440,TV,12,Finished Airing,Spring,2021,MAPPA,Supernatural,
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Action,Shounen
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Adventure,Shounen
Magi: The Labyrinth of Magic,555,142,8.02,526008,990309,8908,TV,25,Finished Airing,Fall,2012,A-1 Pictures,Fantasy,Shounen
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Ajia-do,Action,Kids
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Ajia-do,Adventure,Kids
Omae Umasou da na,556,4634,8.02,7672,18559,174,Movie,1,Finished Airing,,2010,Ajia-do,Fantasy,Kids
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,A-1 Pictures,Action,
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,A-1 Pictures,Fantasy,
Persona 3 the Movie 4: Winter of Rebirth,557,2397,8.02,32236,67818,619,Movie,1,Finished Airing,,2016,A-1 Pictures,Supernatural,
Shokugeki no Souma: San no Sara,558,156,8.02,561103,919268,2617,TV,12,Finished Airing,Fall,2017,J.C.Staff,Gourmet,Shounen
Shokugeki no Souma: San no Sara,558,156,8.02,561103,919268,2617,TV,12,Finished Airing,Fall,2017,J.C.Staff,Ecchi,Shounen
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Others,Adventure,
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Others,Comedy,
Slayers Next,559,2405,8.02,36376,67568,830,TV,26,Finished Airing,Spring,1996,Others,Fantasy,
Toaru Kagaku no Railgun S,560,560,8.02,195632,370137,3720,TV,24,Finished Airing,Spring,2013,J.C.Staff,Action,
Toaru Kagaku no Railgun S,560,560,8.02,195632,370137,3720,TV,24,Finished Airing,Spring,2013,J.C.Staff,Sci-Fi,
Baby Steps 2nd Season,561,2054,8.02,52847,87901,302,TV,25,Finished Airing,Spring,2015,Pierrot,,Shounen
Black Lagoon: Roberta's Blood Trail,562,783,8.02,158259,277569,1210,OVA,5,Finished Airing,,2010,Madhouse,,Seinen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,TMS Entertainment,Action,Shounen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,TMS Entertainment,Adventure,Shounen
D.Gray-man,563,272,8.02,277980,665296,13526,TV,103,Finished Airing,Fall,2006,TMS Entertainment,Comedy,Shounen
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Others,Action,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Others,Adventure,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Others,Fantasy,
Douluo Dalu 2nd Season,564,4735,8.02,7214,17630,297,ONA,0,Currently Airing,,2018,Others,Supernatural,
Eve no Jikan,565,1206,8.02,76320,177519,1228,ONA,6,Finished Airing,,2008,Others,Sci-Fi,
Eve no Jikan,565,1206,8.02,76320,177519,1228,ONA,6,Finished Airing,,2008,Others,Slice of Life,
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Toei Animation,Action,Shounen
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Toei Animation,Adventure,Shounen
Ginga Nagareboshi Gin,566,4008,8.02,11026,25645,805,TV,21,Finished Airing,Spring,1986,Toei Animation,Drama,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,TMS Entertainment,Adventure,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,TMS Entertainment,Comedy,Shounen
Detective Conan Movie 15: Quarter of Silence,567,2990,8.01,26206,45359,53,Movie,1,Finished Airing,,2011,TMS Entertainment,Mystery,Shounen
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Others,Action,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Others,Award Winning,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Others,Drama,
Evangelion: 1.0 You Are (Not) Alone,568,373,8.01,323463,526196,1822,Movie,1,Finished Airing,,2007,Others,Sci-Fi,
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,J.C.Staff,Comedy,Josei
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,J.C.Staff,Drama,Josei
Hachimitsu to Clover,569,840,8.01,80947,256618,4112,TV,24,Finished Airing,Spring,2005,J.C.Staff,Romance,Josei
Hololive Alternative,570,5961,8.01,5547,9834,66,ONA,2,Finished Airing,,2021,Others,,
Kaichou wa Maid-sama!,571,101,8.01,693554,1182319,22006,TV,26,Finished Airing,Spring,2010,J.C.Staff,Comedy,Shoujo
Kaichou wa Maid-sama!,571,101,8.01,693554,1182319,22006,TV,26,Finished Airing,Spring,2010,J.C.Staff,Romance,Shoujo
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Manglobe,Comedy,Shounen
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Manglobe,Romance,Shounen
Kami nomi zo Shiru Sekai: Megami-hen,572,642,8.01,186861,330119,2015,TV,12,Finished Airing,Summer,2013,Manglobe,Supernatural,Shounen
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,ufotable,Drama,
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,ufotable,Mystery,
Kara no Kyoukai Movie: Mirai Fukuin,573,1768,8.01,50218,109750,264,Movie,1,Finished Airing,,2013,ufotable,Supernatural,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Sunrise,Adventure,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Sunrise,Drama,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Sunrise,Romance,
Kidou Senshi Gundam: Dai 08 MS Shoutai,574,2202,8.01,42816,77873,1028,OVA,12,Finished Airing,,1996,Sunrise,Sci-Fi,
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,575,82,8.01,799131,1343513,27439,TV,13,Finished Airing,Spring,2013,"""Brains Base""",Comedy,
Yahari Ore no Seishun Love Comedy wa Machigatteiru.,575,82,8.01,799131,1343513,27439,TV,13,Finished Airing,Spring,2013,"""Brains Base""",Romance,
Pui Pui Molcar,576,5088,8.01,8687,14514,252,TV,12,Finished Airing,Winter,2021,Shin-Ei Animation,,Kids
Tokyo Magnitude 8.0,577,754,8.01,120711,286106,1738,TV,11,Finished Airing,Summer,2009,Bones,Award Winning,
Tokyo Magnitude 8.0,577,754,8.01,120711,286106,1738,TV,11,Finished Airing,Summer,2009,Bones,Drama,
Tokyo Magnitude 8.0,577,754,8.01,120711,286106,1738,TV,11,Finished Airing,Summer,2009,Kinema Citrus,Award Winning,
Tokyo Magnitude 8.0,577,754,8.01,120711,286106,1738,TV,11,Finished Airing,Summer,2009,Kinema Citrus,Drama,
Mo Dao Zu Shi Q,578,4332,8.0,7780,21523,218,ONA,30,Finished Airing,,2020,B.CMAY PICTURES,Comedy,
Mo Dao Zu Shi Q,578,4332,8.0,7780,21523,218,ONA,30,Finished Airing,,2020,B.CMAY PICTURES,Fantasy,
Shadows House 2nd Season,579,1889,8.0,36968,99333,578,TV,12,Finished Airing,Summer,2022,CloverWorks,Fantasy,Seinen
Shadows House 2nd Season,579,1889,8.0,36968,99333,578,TV,12,Finished Airing,Summer,2022,CloverWorks,Mystery,Seinen
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,580,998,8.0,70646,217111,2066,Movie,1,Finished Airing,,2021,A-1 Pictures,Action,
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,580,998,8.0,70646,217111,2066,Movie,1,Finished Airing,,2021,A-1 Pictures,Adventure,
Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,580,998,8.0,70646,217111,2066,Movie,1,Finished Airing,,2021,A-1 Pictures,Fantasy,
Aria the OVA: Arietta,581,3386,8.0,16364,36275,75,OVA,1,Finished Airing,,2007,Hal Film Maker,Fantasy,Shounen
Aria the OVA: Arietta,581,3386,8.0,16364,36275,75,OVA,1,Finished Airing,,2007,Hal Film Maker,Sci-Fi,Shounen
Aria the OVA: Arietta,581,3386,8.0,16364,36275,75,OVA,1,Finished Airing,,2007,Hal Film Maker,Slice of Life,Shounen
Clannad,582,79,8.0,727441,1352735,27033,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Drama,
Clannad,582,79,8.0,727441,1352735,27033,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Romance,
Clannad,582,79,8.0,727441,1352735,27033,TV,23,Finished Airing,Fall,2007,Kyoto Animation,Supernatural,
ef: A Tale of Melodies.,583,1325,8.0,66129,160719,1708,TV,12,Finished Airing,Fall,2008,Shaft,Drama,
ef: A Tale of Melodies.,583,1325,8.0,66129,160719,1708,TV,12,Finished Airing,Fall,2008,Shaft,Mystery,
ef: A Tale of Melodies.,583,1325,8.0,66129,160719,1708,TV,12,Finished Airing,Fall,2008,Shaft,Romance,
ef: A Tale of Melodies.,583,1325,8.0,66129,160719,1708,TV,12,Finished Airing,Fall,2008,Shaft,Supernatural,
Fullmetal Alchemist: Brotherhood Specials,584,1375,8.0,72457,151979,176,Special,4,Finished Airing,,2009,Bones,Drama,Shounen
Fullmetal Alchemist: Brotherhood Specials,584,1375,8.0,72457,151979,176,Special,4,Finished Airing,,2009,Bones,Fantasy,Shounen
Hibike! Euphonium,585,469,8.0,179859,430311,6768,TV,13,Finished Airing,Spring,2015,Kyoto Animation,,
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,586,803,8.0,140315,270592,2496,TV,14,Finished Airing,Fall,2019,Ajia-do,,
Kimi ni Todoke,587,173,8.0,422638,867533,12508,TV,25,Finished Airing,Fall,2009,Production I.G,Drama,Shoujo
Kimi ni Todoke,587,173,8.0,422638,867533,12508,TV,25,Finished Airing,Fall,2009,Production I.G,Romance,Shoujo
Touch,588,3509,8.0,9950,33533,540,TV,101,Finished Airing,Spring,1985,Others,Drama,Shounen
Touch,588,3509,8.0,9950,33533,540,TV,101,Finished Airing,Spring,1985,Others,Romance,Shounen
Touch,588,3509,8.0,9950,33533,540,TV,101,Finished Airing,Spring,1985,Others,Sports,Shounen
Wolf's Rain OVA,589,2478,8.0,33484,64416,359,OVA,4,Finished Airing,,2004,Bones,Adventure,
Wolf's Rain OVA,589,2478,8.0,33484,64416,359,OVA,4,Finished Airing,,2004,Bones,Drama,
Wolf's Rain OVA,589,2478,8.0,33484,64416,359,OVA,4,Finished Airing,,2004,Bones,Sci-Fi,
Wolf's Rain OVA,589,2478,8.0,33484,64416,359,OVA,4,Finished Airing,,2004,Bones,Supernatural,
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,590,5159,8.0,5059,14005,37,Movie,1,Finished Airing,,2017,Others,Drama,
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,590,5159,8.0,5059,14005,37,Movie,1,Finished Airing,,2017,Others,Fantasy,
Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,590,5159,8.0,5059,14005,37,Movie,1,Finished Airing,,2017,Others,Slice of Life,
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,591,3810,7.99,10740,28480,45,Special,1,Finished Airing,,2006,Production I.G,Action,
Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,591,3810,7.99,10740,28480,45,Special,1,Finished Airing,,2006,Production I.G,Sci-Fi,
Maou-jou de Oyasumi,592,1119,7.99,87407,190904,2065,TV,12,Finished Airing,Fall,2020,Doga Kobo,Comedy,Shounen
Maou-jou de Oyasumi,592,1119,7.99,87407,190904,2065,TV,12,Finished Airing,Fall,2020,Doga Kobo,Fantasy,Shounen
School Rumble Ni Gakki,593,1359,7.99,88865,155221,760,TV,26,Finished Airing,Spring,2006,Studio Comet,Comedy,Shounen
School Rumble Ni Gakki,593,1359,7.99,88865,155221,760,TV,26,Finished Airing,Spring,2006,Studio Comet,Romance,Shounen
Tate no Yuusha no Nariagari,594,69,7.99,908042,1460566,25362,TV,25,Finished Airing,Winter,2019,Kinema Citrus,Action,
Tate no Yuusha no Nariagari,594,69,7.99,908042,1460566,25362,TV,25,Finished Airing,Winter,2019,Kinema Citrus,Adventure,
Tate no Yuusha no Nariagari,594,69,7.99,908042,1460566,25362,TV,25,Finished Airing,Winter,2019,Kinema Citrus,Drama,
Tate no Yuusha no Nariagari,594,69,7.99,908042,1460566,25362,TV,25,Finished Airing,Winter,2019,Kinema Citrus,Fantasy,
Tot Musica,595,10205,7.99,1332,2180,16,Music,1,Finished Airing,,2022,Others,,
Boku no Hero Academia the Movie 2: Heroes:Rising,596,376,7.99,303838,520406,1765,Movie,1,Finished Airing,,2019,Bones,,Shounen
