Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Techno Sound,Funimation,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Techno Sound,Funimation,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Techno Sound,Funimation,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Techno Sound,Funimation,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season,30,41,8.81,1172254,1778901,50867,TV,16,Finished Airing,Winter,2021,Pony Canyon Enterprise,Funimation,MAPPA,Drama,Survival,Shounen
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Warner Bros. Japan,Funimation,Bones,Action,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Warner Bros. Japan,Funimation,Bones,Comedy,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Warner Bros. Japan,Funimation,Bones,Supernatural,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,KlockWorx,Funimation,Bones,Action,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,KlockWorx,Funimation,Bones,Comedy,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,KlockWorx,Funimation,Bones,Supernatural,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,BS Fuji,Funimation,Bones,Action,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,BS Fuji,Funimation,Bones,Comedy,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,BS Fuji,Funimation,Bones,Supernatural,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Hakuhodo DY Music & Pictures,Funimation,Bones,Action,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Hakuhodo DY Music & Pictures,Funimation,Bones,Comedy,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Hakuhodo DY Music & Pictures,Funimation,Bones,Supernatural,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Shogakukan,Funimation,Bones,Action,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Shogakukan,Funimation,Bones,Comedy,Super Power,
Mob Psycho 100 II,31,76,8.8,872693,1388309,31273,TV,13,Finished Airing,Winter,2019,Shogakukan,Funimation,Bones,Supernatural,Super Power,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Aniplex,Aniplex of America,Shaft,Action,Vampire,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Aniplex,Aniplex of America,Shaft,Mystery,Vampire,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Aniplex,Aniplex of America,Shaft,Supernatural,Vampire,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Kodansha,Aniplex of America,Shaft,Action,Vampire,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Kodansha,Aniplex of America,Shaft,Mystery,Vampire,
Kizumonogatari III: Reiketsu-hen,32,467,8.79,249772,430428,7120,Movie,1,Finished Airing,,2017,Kodansha,Aniplex of America,Shaft,Supernatural,Vampire,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,Disney Platform Distribution,Studio Ghibli,Adventure,Mythology,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,Disney Platform Distribution,Studio Ghibli,Award Winning,Mythology,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,Disney Platform Distribution,Studio Ghibli,Supernatural,Mythology,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,GKIDS,Studio Ghibli,Adventure,Mythology,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,GKIDS,Studio Ghibli,Award Winning,Mythology,
Sen to Chihiro no Kamikakushi,33,44,8.78,1205808,1718812,30422,Movie,1,Finished Airing,,2001,Toho,GKIDS,Studio Ghibli,Supernatural,Mythology,
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Dentsu,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Dentsu,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Mainichi Broadcasting System,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Mainichi Broadcasting System,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Movic,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Movic,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Sony Music Entertainment,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Sony Music Entertainment,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,TOHO animation,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,TOHO animation,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Shueisha,Sentai Filmworks,Production I.G,,School,Shounen
Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,34,114,8.78,740657,1114967,15035,TV,10,Finished Airing,Fall,2016,Shueisha,Sentai Filmworks,Production I.G,,Team Sports,Shounen
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Aniplex,Aniplex of America,Shaft,Comedy,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Aniplex,Aniplex of America,Shaft,Mystery,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Aniplex,Aniplex of America,Shaft,Romance,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Aniplex,Aniplex of America,Shaft,Supernatural,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Kodansha,Aniplex of America,Shaft,Comedy,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Kodansha,Aniplex of America,Shaft,Mystery,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Kodansha,Aniplex of America,Shaft,Romance,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Kodansha,Aniplex of America,Shaft,Supernatural,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Cyclone Graphics,Aniplex of America,Shaft,Comedy,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Cyclone Graphics,Aniplex of America,Shaft,Mystery,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Cyclone Graphics,Aniplex of America,Shaft,Romance,Vampire,
Monogatari Series: Second Season,35,291,8.77,340971,637694,22897,TV,26,Finished Airing,Summer,2013,Cyclone Graphics,Aniplex of America,Shaft,Supernatural,Vampire,
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Production I.G,,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Dentsu,,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Mainichi Broadcasting System,,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon,,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Kodansha,,MAPPA,Drama,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Action,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Action,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Action,Survival,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Drama,Gore,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Drama,Military,Shounen
Shingeki no Kyojin: The Final Season Part 2,36,125,8.77,574330,1062429,28482,TV,12,Finished Airing,Winter,2022,Pony Canyon Enterprise,,MAPPA,Drama,Survival,Shounen
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,bilibili,Funimation,Others,Drama,Adult Cast,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,bilibili,Funimation,Others,Drama,Time Travel,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,bilibili,Funimation,Others,Supernatural,Adult Cast,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,bilibili,Funimation,Others,Supernatural,Time Travel,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,BeDream,Funimation,Others,Drama,Adult Cast,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,BeDream,Funimation,Others,Drama,Time Travel,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,BeDream,Funimation,Others,Supernatural,Adult Cast,
Shiguang Dailiren,37,788,8.75,95849,276201,8811,ONA,11,Finished Airing,,2021,BeDream,Funimation,Others,Supernatural,Time Travel,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Action,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Action,Space,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Award Winning,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Award Winning,Space,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Sci-Fi,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Funimation,Sunrise,Sci-Fi,Space,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Action,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Action,Space,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Award Winning,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Award Winning,Space,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Sci-Fi,Adult Cast,
Cowboy Bebop,38,43,8.75,891443,1730094,76750,TV,26,Finished Airing,Spring,1998,Bandai Visual,Bandai Entertainment,Sunrise,Sci-Fi,Space,
Hajime no Ippo,39,370,8.75,257106,527817,19323,TV,75,Finished Airing,Fall,2000,VAP,Discotek Media,Madhouse,,Combat Sports,Shounen
Hajime no Ippo,39,370,8.75,257106,527817,19323,TV,75,Finished Airing,Fall,2000,VAP,Geneon Entertainment USA,Madhouse,,Combat Sports,Shounen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Avex Pictures,,Pierrot,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Avex Pictures,,Pierrot,,Military,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Avex Pictures,,Others,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Avex Pictures,,Others,,Military,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Shueisha,,Pierrot,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Shueisha,,Pierrot,,Military,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Shueisha,,Others,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,Shueisha,,Others,,Military,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,NHK Enterprises,,Pierrot,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,NHK Enterprises,,Pierrot,,Military,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,NHK Enterprises,,Others,,Historical,Seinen
Kingdom 4th Season,40,2845,8.75,18661,49596,899,TV,26,Finished Airing,Spring,2022,NHK Enterprises,,Others,,Military,Seinen
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Shogakukan-Shueisha Productions,,Bones,Action,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Shogakukan-Shueisha Productions,,Bones,Comedy,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Shogakukan-Shueisha Productions,,Bones,Supernatural,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Warner Bros. Japan,,Bones,Action,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Warner Bros. Japan,,Bones,Comedy,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,Warner Bros. Japan,,Bones,Supernatural,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,KlockWorx,,Bones,Action,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,KlockWorx,,Bones,Comedy,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,KlockWorx,,Bones,Supernatural,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,BS Fuji,,Bones,Action,Super Power,
Mob Psycho 100 III,41,383,8.74,202086,512628,7880,TV,12,Finished Airing,Fall,2022,BS Fuji,,Bones,Comedy,Super Power,
