Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Themes,Demographic
Sora yori mo Tooi Basho,112,426,8.53,202411,468590,13317,TV,13,Finished Airing,Winter,2018,CGDCT,
Steins;Gate 0,113,191,8.53,391636,811881,11174,TV,23,Finished Airing,Spring,2018,Time Travel,
Summertime Render,114,527,8.53,137904,389737,6238,TV,25,Finished Airing,Spring,2022,Time Travel,Shounen
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,CGDCT,
Yuru Camp△ Season 2,115,1082,8.53,81975,199655,2823,TV,13,Finished Airing,Winter,2021,Iyashikei,
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Psychological,Shounen
Yakusoku no Neverland,116,38,8.52,1192059,1820760,31935,TV,12,Finished Airing,Winter,2019,Survival,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Historical,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Parody,Shounen
Gintama Movie 1: Shinyaku Benizakura-hen,117,1363,8.52,89395,154148,599,Movie,1,Finished Airing,,2010,Samurai,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Gag Humor,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Historical,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Parody,Shounen
Gintama.: Porori-hen,118,1144,8.52,94313,186828,868,TV,13,Finished Airing,Fall,2017,Samurai,Shounen
Kimetsu no Yaiba,119,7,8.52,1871120,2706616,85956,TV,26,Finished Airing,Spring,2019,Historical,Shounen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Adult Cast,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Detective,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Mecha,Seinen
Koukaku Kidoutai: Stand Alone Complex 2nd GIG,120,994,8.52,100624,218148,3067,TV,26,Finished Airing,Winter,2004,Military,Seinen
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Historical,
Samurai Champloo,121,104,8.51,601579,1164082,35419,TV,26,Finished Airing,Spring,2004,Samurai,
Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,122,595,8.51,204839,353609,3328,Movie,1,Finished Airing,,2019,,
Hotaru no Haka,123,306,8.51,369906,621294,7382,Movie,1,Finished Airing,,1988,Historical,
Ansatsu Kyoushitsu 2nd Season,124,85,8.5,826665,1328783,17136,TV,25,Finished Airing,Winter,2016,School,Shounen
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,125,131,8.5,704923,1024630,37196,TV,39,Finished Airing,Spring,2016,,Shounen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Adult Cast,Seinen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Space,Seinen
Uchuu Kyoudai,126,1155,8.5,50686,184123,3775,TV,99,Finished Airing,Spring,2012,Workplace,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Adult Cast,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Parody,Seinen
One Punch Man,127,4,8.5,2083728,2989244,61289,TV,12,Finished Airing,Fall,2015,Super Power,Seinen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Gore,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Military,Shounen
Shingeki no Kyojin Season 2,128,12,8.5,1713429,2498716,20489,TV,12,Finished Airing,Spring,2017,Survival,Shounen
Mob Psycho 100,129,33,8.49,1168553,1904577,44214,TV,12,Finished Airing,Summer,2016,Super Power,
Aria the Origination,130,1623,8.49,30301,121595,4002,TV,13,Finished Airing,Winter,2008,Iyashikei,Shounen
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Delinquents,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Organized Crime,Shoujo
Banana Fish,131,203,8.49,338618,786781,28392,TV,24,Finished Airing,Summer,2018,Psychological,Shoujo
Jujutsu Kaisen 0 Movie,132,285,8.49,323171,643546,8354,Movie,1,Finished Airing,,2021,School,Shounen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,Delinquents,Seinen
Rainbow: Nisha Rokubou no Shichinin,133,550,8.48,149802,375206,8177,TV,26,Finished Airing,Spring,2010,Historical,Seinen
Yuru Camp△ Movie,134,2554,8.48,12884,60742,304,Movie,1,Finished Airing,,2022,Adult Cast,
Yuru Camp△ Movie,134,2554,8.48,12884,60742,304,Movie,1,Finished Airing,,2022,CGDCT,
Yuru Camp△ Movie,134,2554,8.48,12884,60742,304,Movie,1,Finished Airing,,2022,Iyashikei,
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Love Polygon,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,School,Josei
Chihayafuru 3,135,1547,8.47,56427,129005,1413,TV,24,Finished Airing,Fall,2019,Strategy Game,Josei
Fruits Basket: Prelude,136,2104,8.47,25216,83879,705,Movie,1,Finished Airing,,2022,,Shoujo
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Gag Humor,Shounen
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Historical,Shounen
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Parody,Shounen
Gintama: The Semi-Final,137,2437,8.47,32272,65919,229,Special,2,Finished Airing,,2021,Samurai,Shounen
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Mahou Shoujo,
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,138,591,8.47,211463,355383,8187,Movie,1,Finished Airing,,2013,Psychological,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Isekai,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Parody,
Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,139,250,8.46,439576,699349,4569,Movie,1,Finished Airing,,2019,Reincarnation,
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,Gag Humor,Shounen
Nichijou,140,185,8.46,342715,835588,22133,TV,26,Finished Airing,Spring,2011,School,Shounen
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Historical,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Mythology,
Mo Dao Zu Shi,141,1023,8.45,70738,211583,6169,ONA,15,Finished Airing,,2018,Reincarnation,
Owarimonogatari,142,441,8.45,222620,454639,2779,TV,12,Finished Airing,Fall,2015,Vampire,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Isekai,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Psychological,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,143,204,8.45,452286,786196,11623,TV,12,Finished Airing,Winter,2021,Time Travel,
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,144,346,8.45,336376,561855,2502,Movie,1,Finished Airing,,2013,,
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Martial Arts,Shounen
Yuu☆Yuu☆Hakusho,145,290,8.45,309444,640793,21254,TV,112,Finished Airing,Fall,1992,Mythology,Shounen
Zoku Owarimonogatari,146,1031,8.45,98180,210264,935,Movie,6,Finished Airing,,2018,Vampire,
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Adult Cast,Seinen
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Historical,Seinen
Golden Kamuy 3rd Season,147,1406,8.45,70698,147372,1380,TV,12,Finished Airing,Fall,2020,Military,Seinen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Iyashikei,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,Romantic Subtext,Shounen
Karakai Jouzu no Takagi-san 3,148,1303,8.45,69385,162817,2226,TV,12,Finished Airing,Winter,2022,School,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,School,Shounen
Haikyuu!!,149,36,8.44,1137927,1827142,69919,TV,25,Finished Airing,Spring,2014,Team Sports,Shounen
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,150,133,8.44,724152,1019040,19557,TV,24,Finished Airing,Winter,2015,,Shounen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Adult Cast,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Historical,Seinen
Mushishi Zoku Shou: Odoro no Michi,151,1947,8.44,46631,95249,116,Special,1,Finished Airing,,2014,Iyashikei,Seinen
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,Harem,
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,Otaku Culture,
Saenai Heroine no Sodatekata Fine,152,1275,8.44,72954,167586,2343,Movie,1,Finished Airing,,2019,School,
Tian Guan Ci Fu Special,153,3328,8.44,18907,37266,378,ONA,1,Finished Airing,,2021,Historical,
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Music,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,Performing Arts,Shounen
Kono Oto Tomare! Part 2,154,1340,8.43,83456,157723,1602,TV,13,Finished Airing,Fall,2019,School,Shounen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Adult Cast,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Detective,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Mecha,Seinen
Koukaku Kidoutai: Stand Alone Complex,155,537,8.43,158606,379645,8322,TV,26,Finished Airing,Fall,2002,Military,Seinen
Mo Dao Zu Shi: Xian Yun Pian,156,1952,8.43,43177,94902,1133,ONA,8,Finished Airing,,2019,Historical,
Mo Dao Zu Shi: Xian Yun Pian,156,1952,8.43,43177,94902,1133,ONA,8,Finished Airing,,2019,Mythology,
Mo Dao Zu Shi: Xian Yun Pian,156,1952,8.43,43177,94902,1133,ONA,8,Finished Airing,,2019,Reincarnation,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Adult Cast,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Historical,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Mythology,
Mononoke,157,723,8.43,84089,298854,7503,TV,12,Finished Airing,Summer,2007,Psychological,
Saiki Kusuo no Ψ-nan 2,158,329,8.43,350939,588113,3985,TV,24,Finished Airing,Winter,2018,Gag Humor,Shounen
Saiki Kusuo no Ψ-nan 2,158,329,8.43,350939,588113,3985,TV,24,Finished Airing,Winter,2018,School,Shounen
Saiki Kusuo no Ψ-nan 2,158,329,8.43,350939,588113,3985,TV,24,Finished Airing,Winter,2018,Super Power,Shounen
Gintama: Yorinuki Gintama-san on Theater 2D,159,3135,8.43,15842,41734,43,Movie,2,Finished Airing,,2012,Gag Humor,Shounen
Gintama: Yorinuki Gintama-san on Theater 2D,159,3135,8.43,15842,41734,43,Movie,2,Finished Airing,,2012,Historical,Shounen
Gintama: Yorinuki Gintama-san on Theater 2D,159,3135,8.43,15842,41734,43,Movie,2,Finished Airing,,2012,Parody,Shounen
Gintama: Yorinuki Gintama-san on Theater 2D,159,3135,8.43,15842,41734,43,Movie,2,Finished Airing,,2012,Samurai,Shounen
Grand Blue,160,244,8.43,379424,708339,17878,TV,12,Finished Airing,Summer,2018,Adult Cast,Seinen
Josee to Tora to Sakana-tachi,161,580,8.42,180621,360846,5423,Movie,1,Finished Airing,,2020,Visual Arts,
Saiki Kusuo no Ψ-nan,162,136,8.42,561556,1006739,26920,TV,120,Finished Airing,Summer,2016,Gag Humor,Shounen
Saiki Kusuo no Ψ-nan,162,136,8.42,561556,1006739,26920,TV,120,Finished Airing,Summer,2016,School,Shounen
Saiki Kusuo no Ψ-nan,162,136,8.42,561556,1006739,26920,TV,120,Finished Airing,Summer,2016,Super Power,Shounen
Vivy: Fluorite Eye's Song,163,412,8.42,214444,477657,9712,TV,13,Finished Airing,Spring,2021,Music,
Vivy: Fluorite Eye's Song,163,412,8.42,214444,477657,9712,TV,13,Finished Airing,Spring,2021,Time Travel,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,164,543,8.41,219280,376575,1400,Movie,1,Finished Airing,,2019,,
Wu Liuqi: Xuanwu Guo Pian,165,2864,8.41,26610,49204,714,ONA,10,Finished Airing,,2021,Martial Arts,
Wu Liuqi: Xuanwu Guo Pian,165,2864,8.41,26610,49204,714,ONA,10,Finished Airing,,2021,Super Power,
Hunter x Hunter,166,354,8.41,270010,553714,10280,TV,62,Finished Airing,Fall,1999,,Shounen
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,167,54,8.41,996597,1581504,36589,TV,12,Finished Airing,Winter,2019,Psychological,Seinen
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,167,54,8.41,996597,1581504,36589,TV,12,Finished Airing,Winter,2019,Romantic Subtext,Seinen
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,167,54,8.41,996597,1581504,36589,TV,12,Finished Airing,Winter,2019,School,Seinen
Major S5,168,2389,8.41,39830,68068,618,TV,25,Finished Airing,Winter,2009,Team Sports,Shounen
Natsume Yuujinchou Movie: Utsusemi ni Musubu,169,2442,8.41,22707,65625,182,Movie,1,Finished Airing,,2018,Iyashikei,Shoujo
Natsume Yuujinchou Movie: Utsusemi ni Musubu,169,2442,8.41,22707,65625,182,Movie,1,Finished Airing,,2018,Mythology,Shoujo
Shingeki no Kyojin: Kuinaki Sentaku,170,413,8.41,284592,476213,1824,OVA,2,Finished Airing,,2014,,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,171,526,8.4,171578,390872,6786,Movie,1,Finished Airing,,2018,,
Gintama°: Aizome Kaori-hen,172,2165,8.4,42036,79918,130,OVA,2,Finished Airing,,2016,Gag Humor,Shounen
Gintama°: Aizome Kaori-hen,172,2165,8.4,42036,79918,130,OVA,2,Finished Airing,,2016,Parody,Shounen
Houseki no Kuni,173,479,8.4,180660,423263,12325,TV,12,Finished Airing,Fall,2017,Anthropomorphic,Seinen
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),174,1091,8.4,107271,197847,2266,Movie,1,Finished Airing,,2009,,
Kaze ga Tsuyoku Fuiteiru,175,775,8.4,127830,279627,5706,TV,23,Finished Airing,Fall,2018,Adult Cast,
Chihayafuru 2,176,963,8.39,123575,223672,1579,TV,25,Finished Airing,Winter,2013,Love Polygon,Josei
Chihayafuru 2,176,963,8.39,123575,223672,1579,TV,25,Finished Airing,Winter,2013,School,Josei
Chihayafuru 2,176,963,8.39,123575,223672,1579,TV,25,Finished Airing,Winter,2013,Strategy Game,Josei
Cross Game,177,1651,8.39,48911,119398,2973,TV,50,Finished Airing,Spring,2009,School,Shounen
Cross Game,177,1651,8.39,48911,119398,2973,TV,50,Finished Airing,Spring,2009,Team Sports,Shounen
Kamisama Hajimemashita: Kako-hen,178,1353,8.39,76359,155677,950,OVA,4,Finished Airing,,2015,Mythology,Shoujo
Kamisama Hajimemashita: Kako-hen,178,1353,8.39,76359,155677,950,OVA,4,Finished Airing,,2015,Time Travel,Shoujo
Kimetsu no Yaiba: Mugen Ressha-hen,179,340,8.39,331172,571822,3676,TV,7,Finished Airing,Fall,2021,Historical,Shounen
Natsume Yuujinchou Roku Specials,180,3066,8.39,18890,43217,67,Special,2,Finished Airing,,2017,Iyashikei,Shoujo
Natsume Yuujinchou Roku Specials,180,3066,8.39,18890,43217,67,Special,2,Finished Airing,,2017,Mythology,Shoujo
Tensei shitara Slime Datta Ken 2nd Season,181,183,8.39,475099,839129,10185,TV,12,Finished Airing,Winter,2021,Isekai,
Tensei shitara Slime Datta Ken 2nd Season,181,183,8.39,475099,839129,10185,TV,12,Finished Airing,Winter,2021,Mythology,
Tensei shitara Slime Datta Ken 2nd Season,181,183,8.39,475099,839129,10185,TV,12,Finished Airing,Winter,2021,Reincarnation,
Tian Guan Ci Fu,182,1719,8.39,47409,113695,4245,ONA,11,Finished Airing,,2020,Historical,
Non Non Biyori Nonstop,183,1734,8.38,41278,112626,896,TV,12,Finished Airing,Winter,2021,CGDCT,Seinen
Non Non Biyori Nonstop,183,1734,8.38,41278,112626,896,TV,12,Finished Airing,Winter,2021,Iyashikei,Seinen
3-gatsu no Lion,184,288,8.38,265537,641110,14912,TV,22,Finished Airing,Fall,2016,Childcare,Seinen
3-gatsu no Lion,184,288,8.38,265537,641110,14912,TV,22,Finished Airing,Fall,2016,Iyashikei,Seinen
3-gatsu no Lion,184,288,8.38,265537,641110,14912,TV,22,Finished Airing,Fall,2016,Strategy Game,Seinen
Barakamon,185,298,8.38,323159,627912,12435,TV,12,Finished Airing,Summer,2014,Childcare,
Barakamon,185,298,8.38,323159,627912,12435,TV,12,Finished Airing,Summer,2014,Iyashikei,
Barakamon,185,298,8.38,323159,627912,12435,TV,12,Finished Airing,Summer,2014,Visual Arts,
Cowboy Bebop: Tengoku no Tobira,186,594,8.38,202387,353743,1403,Movie,1,Finished Airing,,2001,Adult Cast,
Cowboy Bebop: Tengoku no Tobira,186,594,8.38,202387,353743,1403,Movie,1,Finished Airing,,2001,Space,
Kage no Jitsuryokusha ni Naritakute!,187,539,8.38,146735,377699,7425,TV,20,Finished Airing,Fall,2022,Isekai,
Kage no Jitsuryokusha ni Naritakute!,187,539,8.38,146735,377699,7425,TV,20,Finished Airing,Fall,2022,Reincarnation,
Baccano!,188,174,8.37,367354,866228,22760,TV,13,Finished Airing,Summer,2007,Historical,
Baccano!,188,174,8.37,367354,866228,22760,TV,13,Finished Airing,Summer,2007,Organized Crime,
Fumetsu no Anata e,189,206,8.37,321413,782856,13214,TV,20,Finished Airing,Spring,2021,,Shounen
Usagi Drop,190,415,8.37,234204,473664,5971,TV,11,Finished Airing,Summer,2011,Childcare,Josei
Usagi Drop,190,415,8.37,234204,473664,5971,TV,11,Finished Airing,Summer,2011,Iyashikei,Josei
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,191,273,8.37,358744,663495,13308,TV,12,Finished Airing,Summer,2020,Love Polygon,
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,191,273,8.37,358744,663495,13308,TV,12,Finished Airing,Summer,2020,School,
Yoru ni Kakeru,192,4792,8.37,10703,17084,84,Music,1,Finished Airing,,2019,Music,
Kizumonogatari I: Tekketsu-hen,193,398,8.37,266061,496951,3329,Movie,1,Finished Airing,,2016,Vampire,
Made in Abyss Movie 2: Hourou Suru Tasogare,194,1669,8.37,44673,117811,200,Movie,1,Finished Airing,,2019,Gore,
Made in Abyss Movie 2: Hourou Suru Tasogare,194,1669,8.37,44673,117811,200,Movie,1,Finished Airing,,2019,Survival,
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,195,1113,8.37,96062,192779,1017,Movie,1,Finished Airing,,2012,Mahou Shoujo,
Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,195,1113,8.37,96062,192779,1017,Movie,1,Finished Airing,,2012,Psychological,
Mushoku Tensei: Isekai Ittara Honki Dasu,196,120,8.37,668006,1100514,27115,TV,11,Finished Airing,Winter,2021,Isekai,
Mushoku Tensei: Isekai Ittara Honki Dasu,196,120,8.37,668006,1100514,27115,TV,11,Finished Airing,Winter,2021,Reincarnation,
Mahou Shoujo Madoka★Magica,197,97,8.36,711566,1213062,51733,TV,12,Finished Airing,Winter,2011,Mahou Shoujo,
Mahou Shoujo Madoka★Magica,197,97,8.36,711566,1213062,51733,TV,12,Finished Airing,Winter,2011,Psychological,
Haikyuu!! To the Top,198,179,8.36,521949,851458,4957,TV,13,Finished Airing,Winter,2020,School,Shounen
Haikyuu!! To the Top,198,179,8.36,521949,851458,4957,TV,13,Finished Airing,Winter,2020,Team Sports,Shounen
Hellsing Ultimate,199,170,8.36,453036,870673,20620,OVA,10,Finished Airing,,2006,Adult Cast,Seinen
Hellsing Ultimate,199,170,8.36,453036,870673,20620,OVA,10,Finished Airing,,2006,Gore,Seinen
Hellsing Ultimate,199,170,8.36,453036,870673,20620,OVA,10,Finished Airing,,2006,Military,Seinen
Hellsing Ultimate,199,170,8.36,453036,870673,20620,OVA,10,Finished Airing,,2006,Vampire,Seinen
Kaze no Tani no Nausicaä,200,604,8.36,218689,349209,4792,Movie,1,Finished Airing,,1984,,
Bakuman. 2nd Season,201,624,8.35,204492,339866,1361,TV,25,Finished Airing,Fall,2011,Otaku Culture,Shounen
Gintama: Shiroyasha Koutan,202,2430,8.35,32623,66331,87,Special,1,Finished Airing,,2008,Historical,
Gintama: Shiroyasha Koutan,202,2430,8.35,32623,66331,87,Special,1,Finished Airing,,2008,Parody,
K-On! Movie,203,692,8.35,183012,311060,2614,Movie,1,Finished Airing,,2011,CGDCT,
K-On! Movie,203,692,8.35,183012,311060,2614,Movie,1,Finished Airing,,2011,Music,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,580680,1013084,11148,TV,13,Finished Airing,Summer,2020,Isekai,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,580680,1013084,11148,TV,13,Finished Airing,Summer,2020,Psychological,
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,204,135,8.35,580680,1013084,11148,TV,13,Finished Airing,Summer,2020,Time Travel,
Spy x Family Part 2,205,260,8.35,302052,686701,6451,TV,13,Finished Airing,Fall,2022,Childcare,Shounen
Kiseijuu: Sei no Kakuritsu,206,42,8.34,1080183,1743917,33005,TV,24,Finished Airing,Fall,2014,Gore,Seinen
Kiseijuu: Sei no Kakuritsu,206,42,8.34,1080183,1743917,33005,TV,24,Finished Airing,Fall,2014,Psychological,Seinen
Neon Genesis Evangelion,207,46,8.34,998097,1675400,98302,TV,26,Finished Airing,Fall,1995,Mecha,
Neon Genesis Evangelion,207,46,8.34,998097,1675400,98302,TV,26,Finished Airing,Fall,1995,Psychological,
Psycho-Pass,208,59,8.34,745219,1541765,37263,TV,22,Finished Airing,Fall,2012,Adult Cast,
Psycho-Pass,208,59,8.34,745219,1541765,37263,TV,22,Finished Airing,Fall,2012,Detective,
Psycho-Pass,208,59,8.34,745219,1541765,37263,TV,22,Finished Airing,Fall,2012,Psychological,
Major S6,209,2569,8.33,35305,60164,472,TV,25,Finished Airing,Spring,2010,Team Sports,Shounen
Natsume Yuujinchou: Itsuka Yuki no Hi ni,210,2235,8.33,34093,76205,104,OVA,1,Finished Airing,,2014,Iyashikei,Shoujo
