Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Demographic
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Hakuhodo DY Media Partners,Shounen
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Bandai Spirits,Shounen
Beastars 2nd Season,888,507,7.81,202521.0,403765,2144,TV,12,Finished Airing,Winter,2021,Toho Music,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,GDH,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Yomiko Advertising,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Happinet Pictures,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Shueisha,Shounen
Rosario to Vampire Capu2,4521,508,6.9,247898.0,403336,1094,TV,13,Finished Airing,Fall,2008,Sotsu Music Publishing,Shounen
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Cospa,
Zero no Tsukaima F,1962,509,7.44,233166.0,402307,1170,TV,12,Finished Airing,Winter,2012,Showgate,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Geneon Universal Entertainment,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Sotsu,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Lantis,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,AT-X,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,KlockWorx,
"Dakara Boku wa, H ga Dekinai.",6270,510,6.56,206048.0,401842,864,TV,12,Finished Airing,Summer,2012,Fujimi Shobo,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Dentsu,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Yomiuri Telecasting,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Kadokawa Shoten,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Toho,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Nippon Television Network,
Bakemono no Ko,285,511,8.26,214316.0,401385,3083,Movie,1,Finished Airing,,2015,Arquebuse,
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,TV Tokyo,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Aniplex,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Dentsu,Shounen
Bleach: Sennen Kessen-hen,3,512,9.09,180760.0,400715,16183,TV,13,Finished Airing,Fall,2022,Shueisha,Shounen
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,Animax,
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,Pony Canyon,
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,TBS,
Tamako Market,2142,513,7.39,164354.0,400221,1508,TV,12,Finished Airing,Winter,2013,Animation Do,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,Lantis,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,Iwatobi High School Swimming Club,
Free! Eternal Summer,1320,514,7.63,221179.0,399964,2541,TV,13,Finished Airing,Summer,2014,Asahi Broadcasting,
Tsukimonogatari,459,515,8.1,226400.0,399580,942,TV,4,Finished Airing,Fall,2014,Aniplex,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Aniplex,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Square Enix,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Mainichi Broadcasting System,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Movic,
Darker than Black: Ryuusei no Gemini,1923,516,7.44,224839.0,399178,1477,TV,12,Finished Airing,Fall,2009,Sakura Create,
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Aniplex,Seinen
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Kodansha,Seinen
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Kanetsu Investment,Seinen
Demi-chan wa Kataritai,1545,517,7.55,207252.0,398747,1486,TV,12,Finished Airing,Winter,2017,Christmas Holly,Seinen
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Aniplex,
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Dentsu,
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Animax,
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Movic,
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Fuji TV,
Fugou Keiji: Balance:Unlimited,1625,518,7.53,180010.0,396646,2817,TV,11,Finished Airing,Spring,2020,Sonilude,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,NBCUniversal Entertainment Japan,
Shingeki no Bahamut: Genesis,1308,519,7.63,175002.0,394747,1652,TV,12,Finished Airing,Fall,2014,Cygames,
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Shogakukan-Shueisha Productions,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Movic,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,MAGES.,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Tokyo MX,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Shueisha,Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,"""Toys Factory""",Shounen
Summertime Render,115,520,8.53,141119.0,394571,6339,TV,25,Finished Airing,Spring,2022,Bandai Spirits,Shounen
World Trigger,1428,521,7.58,136354.0,394197,2639,TV,73,Finished Airing,Fall,2014,TV Asahi,Shounen
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Frontier Works,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Pony Canyon,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Kodansha,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Ultra Super Pictures,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Memory-Tech,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Amuse,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Hakuhodo DY Music & Pictures,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,Animatic,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,DeNA,
Koi to Uso,6680,522,6.5,186883.0,393154,1219,TV,12,Finished Airing,Summer,2017,A-Sketch,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,DAX Production,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,Studio Jack,
"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3268,523,7.17,208675.0,392911,1487,TV,10,Finished Airing,Fall,2013,MAGES.,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,AT-X,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,BS NTV,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Kadokawa,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,NewGin,
Kage no Jitsuryokusha ni Naritakute!,192,524,8.37,161147.0,392755,7836,TV,20,Finished Airing,Fall,2022,Aiming,
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Aniplex,Seinen
Sekirei,3857,525,7.05,199067.0,392792,1658,TV,12,Finished Airing,Summer,2008,Movic,Seinen
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Marvelous,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Yomiuri Advertising,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Delfi Sound,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,NBCUniversal Entertainment Japan,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Amuse,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Sammy,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Contents Seed,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,BS NTV,
Akudama Drive,1396,526,7.6,182078.0,392801,3396,TV,12,Finished Airing,Fall,2020,Aeon Entertainment,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Bandai Visual,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Lantis,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Rakuonsha,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Showgate,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Hakuhodo DY Music & Pictures,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,174,527,8.4,172110.0,392001,6796,Movie,1,Finished Airing,,2018,Cygames,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,Frontier Works,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,AT-X,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,Bushiroad,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,NBCUniversal Entertainment Japan,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,i0+,
Grisaia no Rakuen,981,528,7.77,212955.0,391585,2043,TV,10,Finished Airing,Spring,2015,Front Wing,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,WOWOW,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Asmik Ace,
Mousou Dairinin,1217,529,7.67,150581.0,387924,5161,TV,13,Finished Airing,Winter,2004,Tohokushinsha Film Corporation,
Nanatsu no Taizai: Funnu no Shinpan,6145,530,6.58,178518.0,387585,1536,TV,24,Finished Airing,Winter,2021,TV Tokyo,Shounen
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Movic,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,AT-X,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Sammy,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Crunchyroll,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Kadokawa Media House,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,NTT Plala,
"Kumo desu ga, Nani ka?",1885,531,7.45,201500.0,387379,3894,TV,24,Finished Airing,Winter,2021,Kadokawa,
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Half H.P Studio,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Nippon Columbia,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,81 Produce,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Docomo Anime Store,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Kadokawa Media House,Shounen
Plunderer,5964,532,6.62,163354.0,386813,1360,TV,24,Finished Airing,Winter,2020,Kadokawa,Shounen
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Fuji TV,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Toho,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,BS Fuji,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,TOHO animation,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Universal Music Japan,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Fuji Creative,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Kadokawa,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,KDDI,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Twin Engine,
Nakitai Watashi wa Neko wo Kaburu,2370,533,7.34,235712.0,385203,1688,Movie,1,Finished Airing,,2020,Dentsu Meitetsu Communications,
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Yomiko Advertising,Kids
Digimon Adventure,978,534,7.77,247412.0,384627,5094,TV,54,Finished Airing,Spring,1999,Fuji TV,Kids
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Square Enix,Shounen
Tasogare Otome x Amnesia,855,535,7.83,175594.0,384559,4426,TV,12,Finished Airing,Spring,2012,Media Factory,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Sotsu,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Lantis,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Warner Bros. Japan,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,KlockWorx,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Medicos Entertainment,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Shogakukan,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,NichiNare,Shounen
Keijo!!!!!!!!,4381,536,6.93,186568.0,382732,1397,TV,12,Finished Airing,Fall,2016,Radio Osaka,Shounen
Lycoris Recoil,319,537,8.22,172485.0,382387,6510,TV,13,Finished Airing,Summer,2022,Aniplex,
Lycoris Recoil,319,537,8.22,172485.0,382387,6510,TV,13,Finished Airing,Summer,2022,BS11,
Lycoris Recoil,319,537,8.22,172485.0,382387,6510,TV,13,Finished Airing,Summer,2022,ABC Animation,
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Aniplex,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Square Enix,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Mainichi Broadcasting System,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,Movic,Shounen
Kuroshitsuji: Book of Circus,498,538,8.07,202131.0,381347,3466,TV,10,Finished Airing,Summer,2014,DeNA,Shounen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Bandai Visual,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Dentsu,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Victor Entertainment,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Animax,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Kodansha,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Trilogy Future Studio,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Tokuma Shoten,Seinen
Koukaku Kidoutai: Stand Alone Complex,163,539,8.42,158758.0,380131,8339,TV,26,Finished Airing,Fall,2002,Nippon Television Network,Seinen
Durarara!!x2 Ten,622,540,7.97,194921.0,378795,753,TV,12,Finished Airing,Summer,2015,Aniplex,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Lantis,
Saijaku Muhai no Bahamut,6423,541,6.54,189877.0,378021,994,TV,12,Finished Airing,Winter,2016,Orange,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,Sotsu,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,DAX Production,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,TOHO animation,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,RAY,
Mikakunin de Shinkoukei,2197,542,7.38,176075.0,377959,1189,TV,12,Finished Airing,Winter,2014,Ichijinsha,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,166,543,8.41,219996.0,377882,1397,Movie,1,Finished Airing,,2019,Shochiku,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,166,543,8.41,219996.0,377882,1397,Movie,1,Finished Airing,,2019,ABC Animation,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Kadokawa Shoten,
Shinmai Maou no Testament Burst,4894,544,6.82,209198.0,377479,553,TV,10,Finished Airing,Fall,2015,Nippon Columbia,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Lantis,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,TBS,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Sony Music Communications,
IS: Infinite Stratos 2,6837,545,6.47,219798.0,376893,513,TV,12,Finished Airing,Fall,2013,Overlap,
Kono Subarashii Sekai ni Shukufuku wo! Kono Subarashii Choker ni Shukufuku wo!,804,546,7.85,243453.0,376884,620,OVA,1,Finished Airing,,2016,Half H.P Studio,
Kami nomi zo Shiru Sekai II,774,547,7.88,232892.0,376834,980,TV,12,Finished Airing,Spring,2011,TV Tokyo,Shounen
Kami nomi zo Shiru Sekai II,774,547,7.88,232892.0,376834,980,TV,12,Finished Airing,Spring,2011,Geneon Universal Entertainment,Shounen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,TV Tokyo,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,Media Factory,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,Kadokawa Shoten,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,AT-X,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,DAX Production,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,Sony Music Communications,Seinen
D-Frag!,1656,548,7.52,192492.0,376384,2301,TV,12,Finished Airing,Winter,2014,Toranoana,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Dentsu,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,AT-X,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,DAX Production,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,TYO Animations,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Happinet Pictures,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,BIGLOBE,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,Shueisha,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,AG-ONE,Seinen
B-gata H-kei,4690,549,6.86,212974.0,376151,1538,TV,12,Finished Airing,Spring,2010,RAY,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,Aniplex,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,Dentsu,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,NHK,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,Hakusensha,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,Asmik Ace,Seinen
3-gatsu no Lion 2nd Season,16,550,8.94,187221.0,375861,14702,TV,22,Finished Airing,Fall,2017,"""Toys Factory""",Seinen
Rainbow: Nisha Rokubou no Shichinin,135,551,8.48,149982.0,375717,8185,TV,26,Finished Airing,Spring,2010,VAP,Seinen
Rainbow: Nisha Rokubou no Shichinin,135,551,8.48,149982.0,375717,8185,TV,26,Finished Airing,Spring,2010,Nippon Television Network,Seinen
